Date,AAPL,AMZN,GOOGL,JPM,MSFT,SPY
2023-07-18,191.05162048339844,132.8300018310547,122.6722412109375,144.49411010742188,351.1805725097656,437.56597900390625
2023-07-19,192.40267944335938,135.36000061035156,120.95742797851562,145.0488739013672,346.87249755859375,438.5390319824219
2023-07-20,190.4599151611328,129.9600067138672,118.1523208618164,146.83554077148438,338.8522644042969,435.6295471191406
2023-07-21,189.28634643554688,130.0,118.9651107788086,145.70716857910156,335.8240051269531,435.6295471191406
2023-07-24,190.08514404296875,128.8000030517578,120.46184539794922,148.57521057128906,337.13299560546875,437.5756530761719
2023-07-25,190.943115234375,129.1300048828125,121.13585662841797,147.46559143066406,342.8673095703125,438.7702331542969
2023-07-26,191.81097412109375,128.14999389648438,128.13381958007812,148.3495330810547,329.962646484375,438.8376770019531
2023-07-27,190.5486602783203,128.25,128.2626495361328,146.7133331298828,323.0755920410156,435.9282531738281
2023-07-28,193.12255859375,132.2100067138672,131.41470336914062,147.55023193359375,330.5487365722656,440.19610595703125
2023-07-31,193.73399353027344,133.67999267578125,131.553466796875,148.53759765625,328.15545654296875,441.0343017578125
2023-08-01,192.90560913085938,131.69000244140625,130.39376831054688,147.8041229248047,328.5656433105469,439.7721862792969
2023-08-02,189.91751098632812,128.2100067138672,127.25164794921875,146.13031005859375,319.92999267578125,433.6545715332031
2023-08-03,188.5270233154297,128.91000366210938,127.32101440429688,147.0236358642578,319.1094055175781,432.411865234375
2023-08-04,179.4739227294922,139.57000732421875,126.9840087890625,146.7133331298828,320.2035217285156,430.4560852050781
2023-08-07,176.37733459472656,142.22000122070312,130.3739471435547,147.40919494628906,322.4797058105469,434.21343994140625
2023-08-08,177.31419372558594,139.94000244140625,130.2451171875,146.58168029785156,318.5135498046875,432.3251953125
2023-08-09,175.72645568847656,137.85000610351562,128.5203857421875,144.6163330078125,314.7818298339844,429.4349060058594
2023-08-10,175.509521484375,138.55999755859375,128.55010986328125,144.4000701904297,315.46563720703125,429.58905029296875
2023-08-11,175.56874084472656,138.41000366210938,128.4212646484375,145.2369842529297,313.5900573730469,429.3385925292969
2023-08-14,177.21788024902344,140.57000732421875,130.1757049560547,145.53787231445312,316.5500183105469,431.70849609375
2023-08-15,175.23297119140625,137.6699981689453,128.6393280029297,141.83291625976562,314.4203186035156,426.6795654296875
2023-08-16,174.36399841308594,135.07000732421875,127.56881713867188,141.2310791015625,313.65679931640625,423.54864501953125
2023-08-17,171.82611083984375,133.97999572753906,128.77810668945312,139.76414489746094,310.2109375,420.3211975097656
2023-08-18,172.30996704101562,133.22000122070312,126.3397216796875,140.08383178710938,309.8193054199219,420.52349853515625
2023-08-21,173.64312744140625,134.67999267578125,127.24169921875,140.5634307861328,315.10565185546875,423.2594909667969
2023-08-22,175.0157470703125,134.25,127.94548797607422,137.6483612060547,315.6734924316406,422.11309814453125
2023-08-23,178.8571319580078,135.52000427246094,131.20654296875,138.5792999267578,320.11785888671875,426.8144836425781
2023-08-24,174.17637634277344,131.83999633789062,128.6393280029297,138.4476318359375,313.2358703613281,420.8992614746094
2023-08-25,176.37850952148438,133.25999450683594,128.7384490966797,138.27841186523438,316.1825256347656,423.866455078125
2023-08-28,177.93875122070312,133.13999938964844,129.8585205078125,138.75794982910156,316.8873291015625,426.5543518066406
2023-08-29,181.81967163085938,134.91000366210938,133.38723754882812,139.88638305664062,321.4982604980469,432.7200622558594
2023-08-30,185.3055877685547,135.07000732421875,134.6857452392578,139.3221435546875,321.8702697753906,434.50238037109375
2023-08-31,185.5228271484375,138.00999450683594,134.97317504882812,137.601318359375,320.8619079589844,433.8666076660156
2023-09-01,187.0929718017578,138.1199951171875,134.4676513671875,138.06211853027344,321.7429504394531,434.67584228515625
2023-09-05,187.32994079589844,137.27000427246094,134.57669067382812,136.53871154785156,326.53009033203125,432.79718017578125
2023-09-06,180.62478637695312,135.36000061035156,133.27822875976562,136.3130645751953,325.8741149902344,429.8877258300781
2023-09-07,175.3416290283203,137.85000610351562,134.07115173339844,135.1470184326172,322.9666748046875,428.5679626464844
2023-09-08,175.95387268066406,138.22999572753906,135.1813201904297,135.25045776367188,327.23492431640625,429.21331787109375
2023-09-11,177.119140625,143.10000610351562,135.71658325195312,135.8428955078125,330.8276672363281,432.0361328125
2023-09-12,174.0973663330078,141.22999572753906,134.1504364013672,137.6107635498047,324.78753662109375,429.6661682128906
2023-09-13,172.0334930419922,144.85000610351562,135.50843811035156,137.6765594482422,328.9872741699219,430.1671142578125
2023-09-14,173.5443878173828,144.72000122070312,136.88619995117188,140.34715270996094,331.5716552734375,433.87615966796875
2023-09-15,172.823486328125,140.38999938964844,136.19236755371094,139.93341064453125,323.2701416015625,428.64874267578125
2023-09-18,175.7465057373047,139.97999572753906,136.99525451660156,140.22486877441406,322.1345520019531,428.9001159667969
2023-09-19,176.832763671875,137.6300048828125,136.82672119140625,140.04624938964844,321.7331848144531,428.0106201171875
2023-09-20,173.29751586914062,135.2899932861328,132.56454467773438,139.45382690429688,314.0190124511719,424.0757751464844
2023-09-21,171.75698852539062,129.3300018310547,129.2935333251953,138.36302185058594,312.80511474609375,417.0665588378906
2023-09-22,172.60623168945312,129.1199951171875,129.1051788330078,137.03709411621094,310.3381652832031,416.12872314453125
2023-09-25,173.88009643554688,131.27000427246094,129.9576416015625,137.7141571044922,310.8569641113281,417.8786315917969
2023-09-26,169.81161499023438,125.9800033569336,127.43998718261719,136.2848358154297,305.5706787109375,411.7394104003906
2023-09-27,168.3007049560547,125.9800033569336,129.39263916015625,137.08412170410156,306.20703125,411.9037780761719
2023-09-28,168.5574493408203,125.9800033569336,131.14710998535156,138.7861785888672,307.0391540527344,414.2917175292969
2023-09-29,169.07095336914062,127.12000274658203,129.70986938476562,136.36947631835938,309.1046447753906,413.2862854003906
2023-10-02,171.57925415039062,129.4600067138672,132.99075317382812,135.19406127929688,315.0273132324219,413.1219482421875
2023-10-03,170.24607849121094,124.72000122070312,131.26605224609375,134.19729614257812,306.7943420410156,407.59185791015625
2023-10-04,171.49032592773438,127.0,134.05136108398438,134.79910278320312,312.2471008300781,410.5599670410156
2023-10-05,172.7247314453125,125.95999908447266,133.88282775878906,135.36746215820312,312.6387023925781,410.4052734375
2023-10-06,175.27252197265625,127.95999908447266,136.3707733154297,137.45150756835938,320.3724670410156,415.2779235839844
2023-10-09,176.7537384033203,128.25999450683594,137.20339965820312,137.13890075683594,322.8785400390625,417.9366455078125
2023-10-10,176.16123962402344,129.47999572753906,136.8465576171875,137.9724884033203,321.4786682128906,420.1119079589844
2023-10-11,177.5536346435547,131.8300018310547,139.31468200683594,138.44615173339844,325.423828125,421.83282470703125
2023-10-12,178.45225524902344,132.3300018310547,137.7485809326172,138.12408447265625,324.1903381347656,419.2611389160156
2023-10-13,176.61549377441406,129.7899932861328,136.1527099609375,140.1986083984375,320.8325500488281,417.1728210449219
2023-10-16,176.48712158203125,132.5500030517578,137.87742614746094,140.05653381347656,325.63922119140625,421.5621032714844
2023-10-17,174.93675231933594,131.47000122070312,138.49197387695312,139.75338745117188,325.0714111328125,421.5427551269531
